prediction_time,Province,hydro_mw,hfo_mw,go_mw,solar_mw,hybrid_mw,demand_mw,demand_pred_1h,demand_pred_6h,demand_pred_24h,generation_pred_1h,generation_pred_6h,generation_pred_24h,planned_known_now,planned_known_next_1h,planned_known_next_6h,planned_known_next_24h,hours_to_next_known_planned_outage
2024-01-03 13:00:00,ANTANANARIVO,93.51552343173334,42.88725242938828,2.692171938764789,23.85459682531308,0.0,145.3338680530346,147.42528134458183,182.8174205778296,145.3338680530346,160.25277701930327,153.3517244087106,162.9495446251995,0,0,0,0,
2024-01-03 14:00:00,ANTANANARIVO,93.73635756925113,43.88366935008485,2.846227916225301,20.03138815687109,0.0,149.82613292705656,157.33282921161907,180.03505068659928,149.82613292705656,157.18480785843627,153.0889212871535,160.49764299243236,0,0,0,0,
2024-01-03 15:00:00,ANTANANARIVO,94.0876539509585,45.80660783942458,3.0647929002118124,14.482316662687063,0.0,157.38234894113165,166.22976544483737,173.67394204876064,157.38234894113165,154.2525140768926,151.40870270882965,157.44137135328194,0,0,0,0,
2024-01-03 16:00:00,ANTANANARIVO,94.5454723089869,48.33037684648593,3.328835872243557,8.317906663487388,0.0,166.36216169791516,174.5516295681631,166.40797266813777,166.36216169791516,152.18880839257653,148.90085235557456,154.5225916912038,0,0,0,0,
2024-01-03 17:00:00,ANTANANARIVO,95.07861307881728,50.90100718124917,3.591241734459743,2.900387366390962,0.0,175.42429836112385,177.93374154755475,155.88150777486692,175.42429836112385,151.98582662466683,146.24470904557603,152.47124936091714,0,0,0,0,
2024-01-03 18:00:00,ANTANANARIVO,95.65074359804244,52.83746450590794,3.787461087146419,8.759501646335094e-25,0.0,179.01521853188328,182.8174205778296,138.34087954801544,179.01521853188328,153.3517244087106,140.57970997481323,152.27566919109682,0,0,0,0,
2024-01-03 19:00:00,ANTANANARIVO,96.2228741172676,53.559223775320426,3.860478902708222,0.0,0.0,181.14965688415637,180.03505068659928,137.40154778279376,181.14965688415637,153.0889212871535,140.59721234406166,153.64257679529626,0,0,0,0,
2024-01-03 20:00:00,ANTANANARIVO,96.756014887098,52.835285110263705,3.787461087146419,0.0,0.0,182.2650063948195,173.67394204876064,138.6888343788164,182.2650063948195,151.40870270882965,140.61936023867713,153.3787610845081,0,0,0,0,
2024-01-03 21:00:00,ANTANANARIVO,97.21383324512638,50.890747544447606,3.591241734459743,0.0,0.0,172.82894926037,166.40797266813777,141.22061586271508,172.82894926037,148.90085235557456,140.79830775828128,151.69582252403373,0,0,0,0,
2024-01-03 22:00:00,ANTANANARIVO,97.56512962683377,48.29036930325709,3.328835872243557,0.0,0.0,161.32264020649424,155.88150777486692,140.02100449419473,161.32264020649424,146.24470904557603,141.2959032121311,149.1843348023344,0,0,0,0,
2024-01-03 23:00:00,ANTANANARIVO,97.78596376435156,45.67377477533305,3.0647929002118124,0.0,0.0,152.9137068583435,138.34087954801544,147.20037294850627,152.9137068583435,140.57970997481323,142.1602980943099,146.5245314398964,0,0,0,0,
2024-01-04 00:00:00,ANTANANARIVO,98.08031428032577,40.260643251772336,2.512527144355421,0.0,0.0,135.23061169050064,137.40154778279376,152.28909414261665,135.23061169050064,140.59721234406166,143.19185118965635,140.85348467645355,0,0,0,0,
2024-01-04 01:00:00,ANTANANARIVO,98.0049918685238,40.353586976195615,2.51252716232221,0.0,0.0,138.4632520561713,138.6888343788164,156.36095300460516,138.4632520561713,140.61936023867713,146.84248671698592,140.87110600704165,0,0,0,0,
2024-01-04 02:00:00,ANTANANARIVO,97.78415773100603,40.59688028309423,2.51252728573873,0.0,0.0,138.5623304013121,141.22061586271508,159.00759686788177,138.5623304013121,140.79830775828128,152.25439075440391,140.893565299839,0,0,0,0,
2024-01-04 03:00:00,ANTANANARIVO,97.43286134929862,41.127802971637465,2.5125280425267924,0.0,0.0,141.52598052062473,140.02100449419473,161.5786787344742,141.52598052062473,141.2959032121311,157.4854988968175,141.07319236346288,0,0,0,0,
2024-01-04 04:00:00,ANTANANARIVO,96.97504299127024,42.084437071034,2.5125321835037897,0.0,0.0,142.41474290547282,147.20037294850627,151.8755775628888,142.41474290547282,142.1602980943099,161.47137653018126,141.57201224580805,0,0,0,0,
2024-01-04 05:00:00,ANTANANARIVO,96.44190222143988,43.48374355171777,2.5125523928634768,0.0,0.0,148.45135989624424,152.28909414261665,151.37861359669904,148.45135989624424,143.19185118965635,163.72834940620234,142.43819816602112,0,0,0,0,
2024-01-04 06:00:00,ANTANANARIVO,95.86977170221468,45.08939448047396,2.512640309502153,0.0,0.0,155.00883217909362,156.36095300460516,142.45795035969027,155.00883217909362,146.84248671698592,164.16410789235553,143.4718064921908,0,0,0,0,
2024-01-04 07:00:00,ANTANANARIVO,95.29764118298952,46.41312720049829,2.512980988848617,2.8957356422520597,0.0,157.3427062281067,159.00759686788177,145.3338680530346,157.3427062281067,152.25439075440391,162.9495446251995,147.1194850145885,0,0,0,0,
2024-01-04 08:00:00,ANTANANARIVO,94.76450041315915,46.940153916735625,2.5141558429778,8.30456616709025,0.0,160.96656378948586,161.5786787344742,149.82613292705656,160.96656378948586,157.4854988968175,160.49764299243236,152.52337633996285,0,0,0,0,
2024-01-04 09:00:00,ANTANANARIVO,94.30668205513076,46.46045955405906,2.517757342098118,14.459089509380703,0.0,156.66629634308836,151.8755775628888,157.38234894113165,156.66629634308836,161.47137653018126,157.44137135328194,157.74398846066865,0,0,0,0,
2024-01-04 10:00:00,ANTANANARIVO,93.95538567342336,45.23720979251137,2.5275564945819715,19.999261244133603,0.0,153.23216910163887,151.37861359669904,166.36216169791516,153.23216910163887,163.72834940620234,154.5225916912038,161.71941320465032,0,0,0,0,
2024-01-04 11:00:00,ANTANANARIVO,93.7345515359056,43.86646702172001,2.551173385738009,23.81633814126217,0.0,148.54717531502823,142.45795035969027,175.42429836112385,148.54717531502823,164.16410789235553,152.47124936091714,163.96853008462577,0,0,0,0,
2024-01-04 12:00:00,ANTANANARIVO,93.65922912410362,42.965600363339846,2.601451217482148,25.174737034280906,0.0,143.70955928321894,145.3338680530346,179.01521853188328,143.70955928321894,162.9495446251995,152.27566919109682,164.4010177392065,0,0,0,0,
2024-01-04 13:00:00,ANTANANARIVO,93.7345515359056,42.94221539235546,2.6956221422212883,23.81633814126217,0.0,147.32313250540795,149.82613292705656,181.14965688415637,147.32313250540795,160.49764299243236,153.64257679529626,163.18872721174452,0,0,0,0,
2024-01-04 14:00:00,ANTANANARIVO,93.95538567342336,43.93990928985073,2.8498755530099897,19.999261244133606,0.0,148.5990880348992,157.38234894113165,182.2650063948195,148.5990880348992,157.44137135328194,153.3787610845081,160.74443176041768,0,0,0,0,
2024-01-04 15:00:00,ANTANANARIVO,94.30668205513076,45.865312157088105,3.068720643052269,14.459089509380709,0.0,156.2397102418287,166.36216169791516,172.82894926037,156.2397102418287,154.5225916912038,151.69582252403373,157.69980436465184,0,0,0,0,
2024-01-04 16:00:00,ANTANANARIVO,94.76450041315915,48.3923155476694,3.333102004308585,8.30456616709025,0.0,166.00556099845195,175.42429836112385,161.32264020649424,166.00556099845195,152.47124936091714,149.1843348023344,154.7944841322274,0,0,0,0,
2024-01-04 17:00:00,ANTANANARIVO,95.29764118298952,50.96624032196626,3.5958441576805424,2.8957356422520646,0.0,174.7460938055936,179.01521853188328,152.9137068583435,174.7460938055936,152.27566919109682,146.5245314398964,152.7554613048884,0,0,0,0,
2024-01-04 18:00:00,ANTANANARIVO,95.86977170221468,52.905179349839706,3.792314978959965,8.745452907285568e-25,0.0,181.9855835837316,181.14965688415637,135.23061169050064,181.9855835837316,153.64257679529626,140.85348467645355,152.56726603101436,0,0,0,0,
2024-01-04 19:00:00,ANTANANARIVO,96.44190222143988,53.62786360338497,3.8654263718732023,0.0,0.0,182.3787073241845,182.2650063948195,138.4632520561713,182.3787073241845,153.3787610845081,140.87110600704165,153.93519219669807,0,0,0,0,
2024-01-04 20:00:00,ANTANANARIVO,96.97504299127024,52.90299716115009,3.792314978959965,0.0,0.0,179.03569670225866,172.82894926037,138.5623304013121,179.03569670225866,151.69582252403373,140.893565299839,153.6703551313803,0,0,0,0,
2024-01-04 21:00:00,ANTANANARIVO,97.43286134929862,50.95596753673466,3.5958441576805424,0.0,0.0,173.34092539956612,161.32264020649424,141.52598052062473,173.34092539956612,149.1843348023344,141.07319236346288,151.98467304371383,0,0,0,0,
2024-01-04 22:00:00,ANTANANARIVO,97.78415773100603,48.35225673202293,3.333102004308585,0.0,0.0,160.51252940693274,152.9137068583435,142.41474290547282,160.51252940693274,146.5245314398964,141.57201224580805,149.46951646733754,0,0,0,0,
2024-01-04 23:00:00,ANTANANARIVO,98.0049918685238,45.732308858291184,3.068720643052269,0.0,0.0,152.37646698130646,135.23061169050064,148.45135989624424,152.37646698130646,140.85348467645355,142.43819816602112,146.80602136986727,0,0,0,0,
2024-01-05 00:00:00,ANTANANARIVO,98.30040905674332,40.31260098404916,2.5157696462669845,0.0,0.0,134.5746512423682,138.4632520561713,155.00883217909362,134.5746512423682,140.87110600704165,143.4718064921908,141.12877968705945,0,0,0,0,
2024-01-05 01:00:00,ANTANANARIVO,98.22508664494134,40.4056646555165,2.51576966425696,0.0,0.0,135.55713473609208,138.5623304013121,157.3427062281067,135.55713473609208,140.893565299839,147.1194850145885,141.14652096471482,0,0,0,0,
2024-01-05 02:00:00,ANTANANARIVO,98.00425250742356,40.64927194071957,2.515769787832753,0.0,0.0,139.2755804434541,141.52598052062473,160.96656378948586,139.2755804434541,141.07319236346288,152.52337633996285,141.1692942359759,0,0,0,0,
2024-01-05 03:00:00,ANTANANARIVO,97.65295612571616,41.18087980308725,2.5157705455974764,0.0,0.0,138.35097195078316,142.41474290547282,156.66629634308836,138.35097195078316,141.57201224580805,157.74398846066865,141.3496064744009,0,0,0,0,
2024-01-05 04:00:00,ANTANANARIVO,97.19513776768778,42.13874847139298,2.515774691918546,0.0,0.0,142.70421389318977,148.45135989624424,153.23216910163887,142.70421389318977,142.43819816602112,161.71941320465032,141.8496609309993,0,0,0,0,
2024-01-05 05:00:00,ANTANANARIVO,96.6619969978574,43.53986080478115,2.5157949273591003,0.0,0.0,151.1802371509681,155.00883217909362,148.54717531502823,151.1802371509681,143.4718064921908,163.96853008462577,142.71765272999767,0,0,0,0,
2024-01-05 06:00:00,ANTANANARIVO,96.08986647863225,45.147583880784566,2.5158829574571957,0.0,0.0,152.94423969301198,157.3427062281067,143.70955928321894,152.94423969301198,147.1194850145885,164.4010177392065,143.753333316874,0,0,0,0,
2024-01-05 07:00:00,ANTANANARIVO,95.51773595940706,46.47302492299947,2.516224076461967,2.8911254529474983,0.0,160.03122572915538,160.96656378948586,147.32313250540795,160.03122572915538,152.52337633996285,163.18872721174452,147.39811041181602,0,0,0,0,
2024-01-05 08:00:00,ANTANANARIVO,94.98459518957672,47.000731785176185,2.5174004467804454,8.291344786808185,0.0,157.8357371874751,156.66629634308836,148.5990880348992,157.8357371874751,157.74398846066865,160.74443176041768,152.79407220834153,0,0,0,0,
2024-01-05 09:00:00,ANTANANARIVO,94.52677683154832,46.52041836057568,2.5210065937581234,14.436069749276498,0.0,157.95338098314727,153.23216910163887,156.2397102418287,157.95338098314727,161.71941320465032,157.69980436465184,158.00427153515864,0,0,0,0,
2024-01-05 10:00:00,ANTANANARIVO,94.1754804498409,45.29558995351999,2.530818392382232,19.967421189764853,0.0,152.07164625571824,148.54717531502823,166.00556099845195,152.07164625571824,163.96853008462577,154.7944841322274,161.96930998550798,0,0,0,0,
2024-01-05 11:00:00,ANTANANARIVO,93.95464631232312,43.92307819246538,2.5544657619412163,23.77842106562496,0.0,148.83470722040204,143.70955928321894,174.7460938055936,148.83470722040204,164.4010177392065,152.7554613048884,164.2106113323547,0,0,0,0,
2024-01-05 12:00:00,ANTANANARIVO,93.87932390052116,43.0210489349593,2.604808478940785,25.134657304029588,0.0,148.3701676589308,147.32313250540795,181.9855835837316,148.3701676589308,163.18872721174452,152.56726603101436,164.63983861845085,0,0,0,0,
2024-01-05 13:00:00,ANTANANARIVO,93.95464631232312,42.99763378487286,2.699100934467829,23.77842106562496,0.0,142.64922437951336,148.5990880348992,182.3787073241845,142.64922437951336,160.74443176041768,153.93519219669807,163.4298020972888,0,0,0,0,
2024-01-05 14:00:00,ANTANANARIVO,94.1754804498409,43.99661524034617,2.8535534145404067,19.967421189764853,0.0,150.82237990817256,156.2397102418287,179.03569670225866,150.82237990817256,157.69980436465184,153.6703551313803,160.99307029449233,0,0,0,0,
2024-01-05 15:00:00,ANTANANARIVO,94.5267768315483,45.92450290560517,3.0726809316300496,14.436069749276502,0.0,156.96980007637018,166.00556099845195,173.34092539956612,156.96980007637018,154.7944841322274,151.98467304371383,157.96003041806003,0,0,0,0,
2024-01-05 16:00:00,ANTANANARIVO,94.98459518957672,48.45476748018715,3.3374034860436925,8.291344786808185,0.0,163.5589482899804,174.7460938055936,160.51252940693274,163.5589482899804,152.7554613048884,149.46951646733754,155.06811094261573,0,0,0,0,
2024-01-05 17:00:00,ANTANANARIVO,95.51773595940706,51.03201399212956,3.6004847171193366,2.8911254529475032,0.0,170.03741841387728,181.9855835837316,152.37646698130646,170.03741841387728,152.56726603101436,146.80602136986727,153.04136012160347,0,0,0,0,
2024-01-05 18:00:00,ANTANANARIVO,96.08986647863225,52.973455286901256,3.7972090906897247,8.731529608187257e-25,0.0,180.61491709917368,182.3787073241845,134.5746512423682,180.61491709917368,153.93519219669807,141.12877968705945,152.86053085622322,0,0,0,0,
2024-01-05 19:00:00,ANTANANARIVO,96.6619969978574,53.697072189106215,3.8704148363472943,0.0,0.0,181.43170679957908,179.03569670225866,135.55713473609208,181.43170679957908,153.6703551313803,141.14652096471482,154.22948402331093,0,0,0,0,
2024-01-05 20:00:00,ANTANANARIVO,97.19513776768778,52.971270282022765,3.7972090906897247,0.0,0.0,181.0419361781277,173.34092539956612,139.2755804434541,181.0419361781277,151.98467304371383,141.1692942359759,153.9636171404003,0,0,0,0,
2024-01-05 21:00:00,ANTANANARIVO,97.65295612571616,51.02172794951851,3.6004847171193366,0.0,0.0,173.82937967139983,160.51252940693274,138.35097195078316,173.82937967139983,149.46951646733754,141.3496064744009,152.275168792354,0,0,0,0,
2024-01-05 22:00:00,ANTANANARIVO,98.00425250742356,48.41465696727381,3.3374034860436925,0.0,0.0,168.85495886700198,152.37646698130646,142.70421389318977,168.85495886700198,146.80602136986727,141.8496609309993,149.75631296074107,0,0,0,0,
2024-01-05 23:00:00,ANTANANARIVO,98.22508664494134,45.791327961518135,3.0726809316300496,0.0,0.0,155.39851238569634,134.5746512423682,151.1802371509681,155.39851238569634,141.12877968705945,142.71765272999767,147.08909553808954,0,0,0,0,
2024-01-06 00:00:00,ANTANANARIVO,98.52150537582084,40.36497033096644,2.5190378356210155,0.0,0.0,135.36647620027333,135.55713473609208,152.94423969301198,135.36647620027333,141.14652096471482,143.753333316874,141.4055135424083,0,0,0,0,
2024-01-06 01:00:00,ANTANANARIVO,98.44618296401886,40.45815489971101,2.5190378536343614,0.0,0.0,138.16500865308925,139.2755804434541,160.03122572915538,138.16500865308925,141.1692942359759,147.39811041181602,141.42337571736422,0,0,0,0,
2024-01-06 02:00:00,ANTANANARIVO,98.2253488265011,40.702078650587815,2.519037977370689,0.0,0.0,139.0826852033307,138.35097195078316,157.8357371874751,139.0826852033307,141.3496064744009,152.79407220834153,141.4464654544596,0,0,0,0,
2024-01-06 03:00:00,ANTANANARIVO,97.87405244479368,41.23437711479931,2.519038736119811,0.0,0.0,143.3013852748223,142.70421389318977,157.95338098314727,143.3013852748223,141.8496609309993,158.00427153515864,141.62746829571282,0,0,0,0,
2024-01-06 04:00:00,ANTANANARIVO,97.4162340867653,42.19349013239948,2.5190428878272884,0.0,0.0,145.5048964775815,151.1802371509681,152.07164625571824,145.5048964775815,142.71765272999767,161.96930998550798,142.12876710699206,0,0,0,0,
2024-01-06 05:00:00,ANTANANARIVO,96.88309331693496,43.59642262464781,2.519063149555325,0.0,0.0,149.27777305624787,152.94423969301198,148.83470722040204,149.27777305624787,143.753333316874,164.2106113323547,142.99857909113808,0,0,0,0,
2024-01-06 06:00:00,ANTANANARIVO,96.31096279770976,45.20623426366773,2.5191512940116763,0.0,0.0,157.3451903440613,160.03122572915538,148.3701676589308,157.3451903440613,147.39811041181602,164.63983861845085,144.03634835538915,0,0,0,0,
2024-01-06 07:00:00,ANTANANARIVO,95.7388322784846,46.53339716158193,2.519492856157776,2.88655816270646,0.0,155.65980123000654,157.8357371874751,142.64922437951336,155.65980123000654,152.79407220834153,163.4298020972888,147.67828045893074,0,0,0,0,
2024-01-06 08:00:00,ANTANANARIVO,95.2056915086542,47.06178955788598,2.52067075467696,8.278246435060334,0.0,158.74731569858005,157.95338098314727,150.82237990817256,158.74731569858005,158.00427153515864,160.99307029449233,153.0663982562775,0,0,0,0,
2024-01-06 09:00:00,ANTANANARIVO,94.74787315062582,46.58085216708761,2.5242815863328167,14.413264194291813,0.0,156.4424737044735,152.07164625571824,156.96980007637018,156.4424737044735,161.96930998550798,157.96003041806003,158.26627109833805,0,0,0,0,
2024-01-06 10:00:00,ANTANANARIVO,94.39657676891844,45.35443260832756,2.534106131281237,19.93587741574919,0.0,153.5672433102156,148.83470722040204,163.5589482899804,153.5672433102156,164.2106113323547,155.06811094261573,162.22099292427643,0,0,0,0,
2024-01-06 11:00:00,ANTANANARIVO,94.17574263140068,43.98013784288206,2.557784220696293,23.74085681867414,0.0,146.69660774430352,148.3701676589308,170.03741841387728,146.69660774430352,164.63983861845085,153.04136012160347,164.45452151365316,0,0,0,0,
2024-01-06 12:00:00,ANTANANARIVO,94.10042021959867,43.07693677601704,2.6081923369791373,25.094950526553195,0.0,148.11142219121075,142.64922437951336,180.61491709917368,148.11142219121075,163.4298020972888,152.86053085622322,164.88049985914805,0,0,0,0,
2024-01-06 13:00:00,ANTANANARIVO,94.17574263140068,43.0534912077465,2.702607286073816,23.74085681867414,0.0,146.14501009059998,150.82237990817256,181.43170679957908,146.14501009059998,160.99307029449233,154.22948402331093,163.67269794389514,0,0,0,0,
